unix timestamp;doserate (uSv/h);lat;lng;wgs84_alt (m.);speed (m/s);cps;cp_2s;horizontal accuracy (radius of 68% confidence [m]);marker type (2-circle, 1-marker);SE (1 σ)[%]
1752941650;0.06021;45.326942444;37.269355774;41.799999237;0.795760572;5.75667;9.50000;1.9000;2;11.5
1752941652;0.06401;45.326923370;37.269355774;41.700000763;0.842085540;6.12000;9.00000;2.0000;2;11.5
1752941654;0.08354;45.326900482;37.269348145;41.599998474;0.819437802;7.98722;13.00000;2.0000;2;11.5
1752941656;0.08801;45.326881409;37.269340515;41.099998474;0.827673316;8.41500;6.50000;1.9000;2;11.5
1752941660;0.08335;45.326843262;37.269336700;40.400001526;0.868851125;7.96889;9.50000;1.9000;2;11.5
1752941662;0.07977;45.326820374;37.269340515;40.500000000;0.818923056;7.62667;9.00000;1.8000;2;11.5
1752941666;0.09031;45.326797485;37.269298553;40.200000763;0.858041942;8.63500;11.00000;1.8000;2;11.5
1752941670;0.09492;45.326793671;37.269264221;40.299999237;0.625902236;9.07500;8.00000;1.7000;2;11.5
1752941825;0.07179;45.326774597;37.269290924;43.700000763;0.285156101;6.86400;7.50000;1.8000;2;11.5
1752941829;0.07547;45.326740265;37.269321442;43.200000763;0.655241370;7.21600;7.50000;1.9000;2;11.5
1752941833;0.07711;45.326709747;37.269332886;43.500000000;0.787524998;7.37244;7.50000;1.8000;2;11.5
1752941835;0.07517;45.326686859;37.269329071;43.599998474;0.757156372;7.18667;6.00000;1.8000;2;11.5
1752941837;0.07058;45.326663971;37.269332886;43.299999237;0.723184705;6.74800;7.50000;1.8000;2;11.5
1752941839;0.06924;45.326644897;37.269336700;43.700000763;0.634137750;6.62000;7.50000;1.9000;2;11.5
1752941841;0.07095;45.326622009;37.269329071;43.200000763;0.557958901;6.78400;9.50000;1.9000;2;11.5
1752941843;0.07655;45.326599121;37.269321442;42.599998474;0.614578307;7.31867;10.50000;1.8000;2;11.5
1752941845;0.08507;45.326580048;37.269313812;42.500000000;0.628990531;8.13389;10.00000;1.9000;2;11.5
1752941849;0.08099;45.326549530;37.269309998;42.799999237;0.590901136;7.74400;5.50000;1.8000;2;11.5
1752941851;0.07317;45.326522827;37.269306183;42.299999237;0.693845570;6.99600;6.50000;1.9000;2;11.5
1752941853;0.06945;45.326496124;37.269309998;41.799999237;0.685609996;6.64000;6.50000;1.9000;2;11.5
1752941855;0.06652;45.326477051;37.269309998;41.200000763;0.668109417;6.36000;10.50000;1.8000;2;11.5
1752941859;0.08303;45.326446533;37.269309998;39.799999237;0.614063621;7.93833;8.00000;1.7000;2;11.5
1752941861;0.10124;45.326423645;37.269313812;39.200000763;0.543546677;9.68000;11.50000;1.7000;2;11.5
1752941865;0.07926;45.326404572;37.269321442;39.299999237;0.422072232;7.57778;6.50000;1.7000;2;11.5
1752941877;0.08859;45.326362610;37.269325256;41.599998474;0.320157230;8.47000;7.00000;1.7000;2;11.5
1752941878;0.08284;45.326339722;37.269321442;41.900001526;0.451926112;7.92000;7.00000;1.8000;2;11.5
1752941882;0.07961;45.326297760;37.269306183;41.599998474;0.684065819;7.61200;10.50000;1.8000;2;11.5
1752941884;0.07547;45.326274872;37.269302368;41.299999237;0.793186963;7.21600;9.00000;1.8000;2;11.5
1752941886;0.07225;45.326255798;37.269302368;41.000000000;0.867306948;6.90800;5.50000;1.9000;2;11.5
1752941888;0.07332;45.326236725;37.269302368;40.900001526;0.834879458;7.01067;9.00000;1.9000;2;11.5
1752941890;0.08028;45.326217651;37.269298553;40.799999237;0.861130297;7.67556;11.00000;1.8000;2;11.5
1752941892;0.07849;45.326198578;37.269290924;40.400001526;0.854953587;7.50444;8.00000;1.9000;2;11.5
1752941896;0.07977;45.326168060;37.269298553;39.700000763;0.711346090;7.62667;8.50000;1.8000;2;11.5
1752941898;0.07670;45.326145172;37.269298553;39.500000000;0.727302492;7.33333;8.50000;1.8000;2;11.5
1752941900;0.07133;45.326122284;37.269298553;39.200000763;0.685095251;6.82000;7.00000;1.8000;2;11.5
1752941902;0.06694;45.326103210;37.269298553;39.099998474;0.661932766;6.40000;6.50000;1.8000;2;11.5
1752941914;0.06652;45.326065063;37.269283295;40.000000000;0.269714445;6.36000;5.50000;1.8000;2;11.5
1752941918;0.06401;45.326034546;37.269275665;40.099998474;0.415895551;6.12000;7.00000;1.8000;2;11.5
1752941920;0.06317;45.326015472;37.269271851;40.299999237;0.473029733;6.04000;6.00000;1.8000;2;11.5
1752941924;0.06995;45.325981140;37.269275665;40.500000000;0.612519443;6.68800;9.00000;1.9000;2;11.5
1752941928;0.07926;45.325950623;37.269275665;40.200000763;0.678918600;7.57778;5.00000;1.8000;2;11.5
1752941930;0.08079;45.325931549;37.269271851;40.200000763;0.722155273;7.72444;8.00000;1.9000;2;11.5
1752941934;0.08354;45.325912476;37.269271851;41.200000763;0.647520542;7.98722;7.50000;1.9000;2;11.5
1752941936;0.07997;45.325893402;37.269271851;41.500000000;0.610460579;7.64622;9.00000;1.8000;2;11.5
1752941946;0.07926;45.325855255;37.269248962;42.500000000;0.284641385;7.57778;9.00000;1.8000;2;11.5
1752941948;0.07363;45.325832367;37.269252777;42.599998474;0.376776665;7.04000;5.00000;1.8000;2;11.5
1752941950;0.07179;45.325809479;37.269256592;42.799999237;0.515236974;6.86400;6.50000;1.8000;2;11.5
1752941952;0.07179;45.325782776;37.269260406;42.599998474;0.752009153;6.86400;8.50000;1.9000;2;11.5
1752941954;0.07028;45.325759888;37.269268036;42.799999237;0.872968912;6.72000;8.00000;1.9000;2;11.5
1752941958;0.06359;45.325729370;37.269279480;43.099998474;0.894587219;6.08000;4.00000;1.9000;2;11.5
1752941960;0.05906;45.325710297;37.269294739;42.700000763;0.861130297;5.64667;4.00000;1.8000;2;11.5
1752941962;0.05983;45.325691223;37.269309998;42.400001526;0.780833602;5.72000;6.00000;1.8000;2;11.5
1752941964;0.05593;45.325668335;37.269317627;42.299999237;0.838997245;5.34769;4.50000;1.9000;2;11.5
1752941968;0.05629;45.325637817;37.269332886;42.000000000;0.903337479;5.38154;9.50000;1.8000;2;11.5
1752941970;0.05419;45.325622559;37.269340515;41.500000000;0.947603583;5.18088;5.50000;1.9000;2;11.5
1752941974;0.06059;45.325595856;37.269363403;40.400001526;0.876057208;5.79333;10.50000;1.9000;2;11.5
1752941978;0.06526;45.325572968;37.269393921;39.700000763;0.860615551;6.24000;8.00000;1.9000;2;11.5
1752941980;0.05983;45.325561523;37.269412994;39.400001526;0.850321114;5.72000;3.50000;1.9000;2;11.5
1752941982;0.06021;45.325546265;37.269432068;39.000000000;0.899734437;5.75667;7.50000;1.9000;2;11.5
1752941984;0.06607;45.325527191;37.269451141;38.400001526;0.904366970;6.31667;7.00000;1.9000;2;11.5
1752941986;0.06021;45.325515747;37.269489288;37.299999237;0.960986376;5.75667;6.00000;1.9000;2;11.5
1752941988;0.06136;45.325519562;37.269519806;36.599998474;0.987237215;5.86667;8.50000;1.9000;2;11.5
1752941990;0.05891;45.325531006;37.269546509;36.099998474;0.950691938;5.63256;4.50000;1.8000;2;11.5
1752941992;0.06331;45.325550079;37.269561768;35.299999237;0.924441099;6.05333;6.50000;1.8000;2;11.5
1752941994;0.05868;45.325576782;37.269569397;35.299999237;0.919808626;5.61000;5.50000;1.8000;2;11.5
1752941996;0.05457;45.325599670;37.269573212;34.700000763;0.836938322;5.21714;3.00000;1.8000;2;11.5
1752941998;0.05259;45.325622559;37.269580841;33.799999237;0.844659150;5.02857;6.50000;1.8000;2;11.5
1752942000;0.05194;45.325641632;37.269592285;34.200000763;0.905396402;4.96571;5.50000;1.8000;2;11.5
1752942002;0.05421;45.325660706;37.269588470;34.099998474;0.949147761;5.18330;8.50000;1.8000;2;11.5
1752942004;0.06040;45.325679779;37.269588470;34.900001526;0.941426933;5.77539;10.50000;1.8000;2;11.5
1752942006;0.06589;45.325698853;37.269596100;35.200000763;0.995472789;6.30000;6.50000;1.9000;2;11.5
1752942010;0.07752;45.325740814;37.269611359;36.299999237;0.939368069;7.41156;6.00000;1.8000;2;11.5
1752942012;0.07614;45.325759888;37.269618988;36.500000000;0.915176094;7.27956;10.00000;1.9000;2;11.5
1752942016;0.07271;45.325786591;37.269626617;36.700000763;0.899219751;6.95200;9.00000;1.8000;2;11.5
1752942018;0.07279;45.325805664;37.269626617;37.099998474;0.943485856;6.96000;7.00000;1.9000;2;11.5
1752942020;0.06974;45.325828552;37.269634247;38.099998474;0.979001641;6.66800;6.00000;1.8000;2;11.5
1752942022;0.06317;45.325851440;37.269645691;38.099998474;1.009884953;6.04000;4.00000;1.9000;2;11.5
1752942024;0.05929;45.325874329;37.269653320;38.500000000;1.000105262;5.66923;4.00000;1.9000;2;11.5
1752942026;0.05820;45.325897217;37.269664764;38.799999237;1.036135793;5.56487;7.00000;1.9000;2;11.5
1752942028;0.05558;45.325927734;37.269672394;39.299999237;1.057754159;5.31385;5.50000;1.9000;2;11.5
1752942030;0.05593;45.325950623;37.269668579;40.099998474;1.005252481;5.34769;10.50000;1.9000;2;11.5
1752942032;0.06132;45.325973511;37.269668579;40.599998474;0.941941679;5.86333;8.00000;1.9000;2;11.5
1752942036;0.07486;45.326007843;37.269672394;40.900001526;0.921352804;7.15733;11.00000;1.9000;2;11.5
1752942038;0.08386;45.326030731;37.269672394;40.599998474;0.896131396;8.01778;9.50000;1.9000;2;11.5
1752942041;0.07271;45.326065063;37.269657135;39.900001526;0.904881656;6.95200;7.50000;1.8000;2;11.5
1752942045;0.06970;45.326095581;37.269653320;39.400001526;0.859071374;6.66400;8.00000;1.8000;2;11.5
1752942049;0.06213;45.326133728;37.269653320;39.000000000;0.833335280;5.94000;5.50000;1.8000;2;11.5
1752942051;0.06359;45.326156616;37.269657135;39.599998474;0.814290583;6.08000;6.50000;1.8000;2;11.5
1752942053;0.06443;45.326175690;37.269657135;39.599998474;0.816349447;6.16000;7.00000;1.8000;2;11.5
1752942057;0.06485;45.326206207;37.269653320;40.000000000;0.815320015;6.20000;8.50000;1.8000;2;11.5
1752942059;0.06589;45.326225281;37.269664764;40.400001526;0.834879458;6.30000;8.50000;1.8000;2;11.5
1752942061;0.06610;45.326248169;37.269672394;40.799999237;0.822526097;6.32000;5.50000;1.8000;2;11.5
1752942063;0.07179;45.326271057;37.269676208;41.099998474;0.810172796;6.86400;11.00000;1.8000;2;11.5
1752942067;0.07363;45.326309204;37.269653320;41.599998474;0.813775837;7.04000;5.50000;1.8000;2;11.5
1752942069;0.07238;45.326332092;37.269645691;42.400001526;0.798848867;6.92000;6.00000;1.8000;2;11.5
1752942071;0.07087;45.326354980;37.269634247;42.400001526;0.812746406;6.77600;7.50000;1.8000;2;11.5
1752942073;0.07058;45.326374054;37.269634247;42.599998474;0.845688581;6.74800;8.00000;1.8000;2;11.5
1752942075;0.06568;45.326393127;37.269626617;42.299999237;0.835908890;6.28000;7.50000;1.8000;2;11.5
1752942079;0.07675;45.326431274;37.269626617;41.400001526;0.877601385;7.33822;7.50000;1.8000;2;11.5
1752942083;0.07041;45.326450348;37.269611359;41.299999237;0.843114972;6.73200;4.00000;1.8000;2;11.5
1752942087;0.06861;45.326484680;37.269592285;40.799999237;0.833335280;6.56000;8.50000;1.8000;2;11.5
1752942091;0.07864;45.326511383;37.269592285;40.299999237;0.760759473;7.51911;9.50000;1.8000;2;11.5
1752942095;0.08859;45.326545715;37.269588470;41.000000000;0.760244727;8.47000;8.50000;1.9000;2;11.5
1752942097;0.08948;45.326564789;37.269596100;40.700000763;0.739655852;8.55556;10.00000;1.8000;2;11.5
1752942099;0.08386;45.326583862;37.269603729;40.400001526;0.752523899;8.01778;10.50000;1.8000;2;11.5
1752942101;0.08859;45.326606750;37.269607544;40.099998474;0.781863034;8.47000;10.00000;1.8000;2;11.5
1752942105;0.07905;45.326633453;37.269611359;38.900001526;0.746347249;7.55822;6.50000;1.8000;2;11.5
1752942107;0.06761;45.326656342;37.269615173;38.500000000;0.744288325;6.46400;4.50000;1.8000;2;11.5
1752942111;0.06151;45.326683044;37.269618988;38.599998474;0.690242529;5.88077;4.00000;1.8000;2;11.5
1752942115;0.06059;45.326713562;37.269622803;39.299999237;0.706198871;5.79333;10.00000;1.8000;2;11.5
1752942119;0.06736;45.326736450;37.269634247;39.700000763;0.658844471;6.44000;5.50000;1.9000;2;11.5
1752942121;0.07225;45.326755524;37.269638062;40.099998474;0.693845570;6.90800;7.00000;1.9000;2;11.5
1752942123;0.06610;45.326778412;37.269641876;40.799999237;0.709287226;6.32000;4.00000;1.9000;2;11.5
1752942125;0.06777;45.326797485;37.269645691;41.099998474;0.732964456;6.48000;11.50000;1.9000;2;11.5
1752942127;0.06777;45.326824188;37.269660950;41.700000763;0.785466135;6.48000;9.00000;1.9000;2;11.5
1752942129;0.06359;45.326843262;37.269672394;42.200000763;0.895616651;6.08000;4.50000;2.0000;2;11.5
1752942131;0.06757;45.326862335;37.269687653;42.400001526;0.901278615;6.46000;7.50000;2.0000;2;11.5
1752942133;0.07455;45.326877594;37.269695282;42.900001526;0.885322213;7.12800;8.50000;1.9000;2;11.5
1752942137;0.07133;45.326908112;37.269714355;43.200000763;0.789583862;6.82000;8.00000;1.9000;2;11.5
1752942139;0.08053;45.326934814;37.269725800;42.599998474;0.765906692;7.70000;8.50000;1.9000;2;11.5
1752942141;0.07660;45.326950073;37.269748688;42.299999237;0.797304749;7.32356;6.00000;1.9000;2;11.5
1752942143;0.07020;45.326965332;37.269775391;42.500000000;0.882748604;6.71200;4.50000;1.9000;2;11.5
1752942145;0.06610;45.326976776;37.269802094;43.099998474;0.909514189;6.32000;5.50000;1.9000;2;11.5
1752942147;0.06289;45.326984406;37.269836426;43.700000763;0.962015808;6.01333;7.50000;1.8000;2;11.5
1752942149;0.05868;45.326999664;37.269859314;44.000000000;0.962530553;5.61000;5.50000;1.9000;2;11.5
1752942151;0.06147;45.327014923;37.269882202;44.799999237;0.931647241;5.87692;11.50000;1.8000;2;11.5
1752942153;0.06209;45.327026367;37.269908905;45.000000000;0.880689740;5.93667;6.00000;1.8000;2;11.5
1752942155;0.06899;45.327033997;37.269939423;45.400001526;0.898705006;6.59600;9.00000;1.8000;2;11.5
1752942157;0.07721;45.327045441;37.269966125;45.200000763;0.887895823;7.38222;9.00000;1.8000;2;11.5
1752942159;0.07772;45.327053070;37.269992828;45.400001526;0.914661407;7.43111;7.50000;1.7000;2;11.5
1752942161;0.07655;45.327068329;37.270019531;45.400001526;0.986722529;7.31867;8.00000;1.8000;2;11.5
1752942163;0.07225;45.327079773;37.270042419;45.700000763;1.008340836;6.90800;5.00000;1.7000;2;11.5
1752942165;0.07271;45.327091217;37.270061493;45.500000000;1.051062822;6.95200;8.00000;1.8000;2;11.5
1752942167;0.06523;45.327106476;37.270084381;45.500000000;0.988781393;6.23667;5.00000;1.7000;2;11.5
1752942171;0.05820;45.327114105;37.270130157;46.500000000;0.850835860;5.56487;5.00000;1.7000;2;11.5
1752942175;0.05791;45.327129364;37.270168304;47.099998474;0.746861935;5.53667;7.50000;1.7000;2;11.5
1752942179;0.05785;45.327148438;37.270202637;46.599998474;0.707743049;5.53103;6.00000;1.7000;2;11.5
1752942183;0.06255;45.327163696;37.270244598;46.799999237;0.688698351;5.98000;8.00000;1.7000;2;11.5
1752942185;0.06289;45.327167511;37.270271301;46.799999237;0.729361415;6.01333;5.50000;1.8000;2;11.5
1752942187;0.06174;45.327167511;37.270298004;46.700000763;0.731935024;5.90333;8.50000;1.7000;2;11.5
1752942191;0.06366;45.327182770;37.270336151;47.000000000;0.802451968;6.08667;5.00000;1.8000;2;11.5
1752942195;0.06136;45.327198029;37.270374298;48.400001526;0.818408310;5.86667;7.50000;1.8000;2;11.5
1752942198;0.05983;45.327205658;37.270420074;48.599998474;0.775171638;5.72000;7.50000;1.8000;2;11.5
1752942202;0.06401;45.327228546;37.270458221;48.599998474;0.812746406;6.12000;7.50000;1.8000;2;11.5
1752942206;0.06443;45.327251434;37.270484924;47.799999237;0.790613353;6.16000;4.50000;1.9000;2;11.5
1752942210;0.06401;45.327278137;37.270503998;47.700000763;0.749435544;6.12000;8.00000;1.9000;2;11.5
1752942214;0.06736;45.327301025;37.270526886;48.099998474;0.723699450;6.44000;8.50000;2.0000;2;11.5
1752942220;0.07087;45.327346802;37.270572662;48.400001526;0.731420279;6.77600;6.00000;2.1000;2;11.5
1752942292;0.06761;45.327388763;37.270565033;67.599998474;0.925985277;6.46400;8.50000;2.9000;2;11.5
1752942427;0.06987;45.328117371;37.269283295;48.200000763;0.997016966;6.68000;7.50000;2.1000;2;11.5
1752942431;0.06982;45.328132629;37.269245148;47.299999237;0.874513030;6.67600;5.50000;2.1000;2;11.5
1752942435;0.06098;45.328151703;37.269218445;46.400001526;0.803481400;5.83000;5.50000;2.1000;2;11.5
1752942441;0.06485;45.328174591;37.269157410;46.299999237;0.767450809;6.20000;6.00000;2.1000;2;11.5
1752942461;0.05983;45.328216553;37.268875122;47.000000000;1.071651697;5.72000;5.00000;2.2000;2;11.5
1752942465;0.05891;45.328227997;37.268848419;46.299999237;0.949662507;5.63256;8.00000;2.1000;2;11.5
1752942479;0.05711;45.328281403;37.268657684;46.700000763;1.137021422;5.46051;4.50000;2.1000;2;11.5
1752942489;0.05320;45.328346252;37.268505096;50.599998474;1.145771623;5.08659;6.50000;2.2000;2;11.5
1752942491;0.05325;45.328350067;37.268463135;50.799999237;1.207023621;5.09143;6.00000;2.2000;2;11.5
1752942493;0.05391;45.328357697;37.268432617;51.400001526;1.201361656;5.15429;4.50000;2.2000;2;11.5
1752942495;0.05042;45.328372955;37.268413544;52.099998474;1.237906933;4.82114;5.50000;2.2000;2;11.5
1752942497;0.05252;45.328380585;37.268386841;52.500000000;1.219891667;5.02132;6.50000;2.3000;2;11.5
1752942499;0.05325;45.328388214;37.268360138;53.900001526;1.157610297;5.09143;8.00000;2.2000;2;11.5
1752942501;0.05593;45.328395844;37.268333435;54.599998474;1.082975507;5.34769;6.50000;2.2000;2;11.5
1752942503;0.05593;45.328403473;37.268310547;55.000000000;1.064960241;5.34769;5.00000;2.2000;2;11.5
1752942505;0.05487;45.328418732;37.268287659;54.900001526;1.017605782;5.24615;5.50000;2.3000;2;11.5
1752942520;0.05345;45.328506470;37.268108368;52.200000763;0.946574152;5.11077;8.00000;2.1000;2;11.5
1752942562;0.05353;45.328639984;37.267723083;55.599998474;0.823040843;5.11802;5.50000;2.2000;2;11.5
1752942564;0.05558;45.328643799;37.267692566;54.900001526;0.828702807;5.31385;10.00000;2.2000;2;11.5
1752942566;0.05355;45.328636169;37.267662048;54.900001526;0.815834701;5.12044;4.00000;2.1000;2;11.5
1752942570;0.05452;45.328643799;37.267620087;55.099998474;0.782377779;5.21231;7.00000;2.1000;2;11.5
1752942582;0.05859;45.328662872;37.267436981;53.400001526;0.766936123;5.60154;8.00000;2.2000;2;11.5
1752942584;0.06209;45.328662872;37.267402649;52.700000763;0.806055009;5.93667;8.00000;2.1000;2;11.5
1752942588;0.05906;45.328662872;37.267349243;51.700000763;0.786495566;5.64667;5.00000;2.2000;2;11.5
1752942674;0.08258;45.328701019;37.267215729;52.299999237;0.633623064;7.89556;10.00000;2.2000;2;11.5
1752942677;0.07874;45.328716278;37.267177582;54.400001526;0.865762770;7.52889;9.00000;2.0000;2;11.5
1752942701;0.07772;45.328678131;37.267150879;55.700000763;0.266626120;7.43111;7.00000;2.0000;2;11.5
1752942703;0.07363;45.328678131;37.267112732;54.799999237;0.410748333;7.04000;6.50000;1.9000;2;11.5
1752942705;0.07271;45.328678131;37.267082214;54.500000000;0.576488912;6.95200;7.50000;1.9000;2;11.5
1752942709;0.06803;45.328678131;37.267024994;53.799999237;0.824585021;6.50400;5.50000;1.8000;2;11.5
1752942715;0.06485;45.328697205;37.267009735;52.000000000;0.665021122;6.20000;7.00000;2.0000;2;11.5
1752942727;0.07823;45.328712463;37.266960144;48.200000763;0.272802770;7.48000;8.00000;2.1000;2;11.5
1752942731;0.06928;45.328704834;37.266895294;44.900001526;0.578547776;6.62400;6.00000;2.1000;2;11.5
1752942737;0.06098;45.328662872;37.266807556;42.000000000;1.063416123;5.83000;5.50000;2.2000;2;11.5
1752942739;0.06059;45.328651428;37.266780853;41.900001526;1.074225307;5.79333;9.00000;2.1000;2;11.5
1752942741;0.06059;45.328636169;37.266765594;42.000000000;1.102020264;5.79333;7.50000;2.1000;2;11.5
1752942743;0.06485;45.328617096;37.266750336;42.200000763;1.154521942;6.20000;7.50000;2.1000;2;11.5
1752942745;0.06807;45.328609467;37.266716003;42.799999237;1.122094393;6.50800;9.00000;2.0000;2;11.5
1752942749;0.06995;45.328601837;37.266677856;42.400001526;1.029959202;6.68800;9.50000;2.0000;2;11.5
1752942751;0.07133;45.328601837;37.266647339;42.599998474;1.019150019;6.82000;8.50000;2.0000;2;11.5
1752942753;0.07271;45.328590393;37.266616821;42.700000763;0.971795559;6.95200;9.00000;2.0000;2;11.5
1752942755;0.06840;45.328575134;37.266582489;43.200000763;0.941426933;6.54000;5.00000;1.9000;2;11.5
1752942757;0.06982;45.328563690;37.266544342;43.599998474;1.020694137;6.67600;7.50000;2.0000;2;11.5
1752942759;0.07706;45.328556061;37.266521454;44.099998474;0.966133595;7.36756;11.50000;2.0000;2;11.5
1752942763;0.06840;45.328552246;37.266464233;45.299999237;0.922896922;6.54000;4.50000;1.9000;2;11.5
1752942767;0.05944;45.328533173;37.266418457;45.299999237;0.810172796;5.68333;4.00000;1.9000;2;11.5
1752942769;0.06282;45.328525543;37.266387939;45.599998474;0.911058307;6.00667;10.00000;2.0000;2;11.5
1752942771;0.05947;45.328510284;37.266368866;45.500000000;0.957898080;5.68615;6.50000;2.0000;2;11.5
1752942773;0.05558;45.328491211;37.266338348;46.099998474;0.992899179;5.31385;6.50000;1.9000;2;11.5
1752942775;0.05829;45.328472137;37.266319275;47.099998474;1.055695295;5.57333;8.50000;2.0000;2;11.5
1752942779;0.07028;45.328449249;37.266284943;47.799999237;1.056210041;6.72000;8.00000;2.0000;2;11.5
1752942781;0.06803;45.328433990;37.266254425;47.799999237;1.079372525;6.50400;6.00000;2.0000;2;11.5
1752942783;0.06492;45.328426361;37.266220093;47.700000763;1.065989733;6.20667;4.50000;2.0000;2;11.5
1752942785;0.06091;45.328422546;37.266189575;47.299999237;1.061357260;5.82333;4.00000;2.0000;2;11.5
1752942787;0.05708;45.328422546;37.266162872;47.099998474;1.013488054;5.45769;6.00000;2.0000;2;11.5
1752942789;0.05708;45.328418732;37.266136169;47.299999237;0.962015808;5.45769;9.00000;2.0000;2;11.5
1752942793;0.05489;45.328407288;37.266086578;46.200000763;0.870395303;5.24857;6.50000;2.0000;2;11.5
1752942797;0.06286;45.328388214;37.266048431;45.700000763;0.834879458;6.01000;4.50000;2.0000;2;11.5
1752942801;0.06328;45.328376770;37.265998840;44.799999237;0.932161927;6.05000;10.50000;2.0000;2;11.5
1752942803;0.06059;45.328372955;37.265968323;44.200000763;0.951721370;5.79333;5.50000;1.9000;2;11.5
1752942805;0.06516;45.328372955;37.265930176;44.200000763;0.980031133;6.23000;9.50000;1.9000;2;11.5
1752942809;0.07087;45.328369141;37.265876770;45.299999237;0.970251381;6.77600;6.00000;1.9000;2;11.5
1752942811;0.06844;45.328369141;37.265850067;45.299999237;0.969736695;6.54400;8.50000;2.0000;2;11.5
1752942813;0.07711;45.328361511;37.265819550;45.500000000;0.954294980;7.37244;11.50000;2.0000;2;11.5
1752942815;0.07874;45.328361511;37.265789032;46.299999237;0.977457523;7.52889;9.50000;2.0000;2;11.5
1752942817;0.08207;45.328357697;37.265758514;46.500000000;1.040253639;7.84667;8.50000;2.0000;2;11.5
1752942821;0.08053;45.328365326;37.265724182;47.599998474;0.871424735;7.70000;4.50000;2.0000;2;11.5
1752942825;0.06840;45.328384399;37.265678406;47.700000763;0.723184705;6.54000;8.00000;2.0000;2;11.5
1752942827;0.06610;45.328403473;37.265655518;47.900001526;0.691786647;6.32000;5.50000;2.0000;2;11.5
1752942829;0.06251;45.328430176;37.265636444;48.099998474;0.778774738;5.97667;5.00000;2.0000;2;11.5
1752942831;0.05983;45.328456879;37.265613556;47.900001526;0.934735537;5.72000;8.00000;2.0000;2;11.5
1752942833;0.06526;45.328468323;37.265583038;47.900001526;0.997016966;6.24000;8.00000;1.9000;2;11.5
1752942838;0.06443;45.328475952;37.265533447;48.400001526;0.790098608;6.16000;3.50000;2.0000;2;11.5
1752942846;0.06324;45.328514099;37.265499115;45.799999237;0.408174723;6.04667;9.00000;1.9000;2;11.5
1752942848;0.07926;45.328529358;37.265476227;45.500000000;0.547664464;7.57778;12.50000;2.0000;2;11.5
1752942852;0.09031;45.328544617;37.265449524;45.500000000;0.783921957;8.63500;7.50000;2.0000;2;11.5
1752942862;0.07435;45.328578949;37.265430450;45.700000763;0.527075529;7.10844;9.50000;2.1000;2;11.5
1752942866;0.07409;45.328598022;37.265419006;45.799999237;0.519869447;7.08400;5.00000;2.1000;2;11.5
1752942870;0.07271;45.328617096;37.265426636;46.099998474;0.518840015;6.95200;10.50000;2.2000;2;11.5
1752942874;0.06757;45.328651428;37.265430450;45.700000763;0.540458322;6.46000;9.00000;2.2000;2;11.5
1752942876;0.07271;45.328666687;37.265449524;44.900001526;0.587298036;6.95200;7.00000;2.1000;2;11.5
1752942880;0.07844;45.328689575;37.265445709;43.700000763;0.649579465;7.49956;9.00000;2.1000;2;11.5
1752942884;0.08475;45.328720093;37.265430450;42.599998474;0.672741950;8.10333;11.00000;2.1000;2;11.5
1752942890;0.09681;45.328773499;37.265430450;41.299999237;0.658844471;9.25571;13.50000;2.1000;2;11.5
1752942892;0.09549;45.328792572;37.265430450;40.799999237;0.721640527;9.13000;7.00000;2.1000;2;11.5
1752942894;0.09108;45.328823090;37.265434265;40.500000000;0.820981920;8.70833;8.00000;2.1000;2;11.5
1752942896;0.07900;45.328845978;37.265426636;40.299999237;0.843629718;7.55333;7.00000;2.2000;2;11.5
1752942900;0.07777;45.328868866;37.265411377;40.299999237;0.766936123;7.43600;7.50000;2.1000;2;11.5
1752942904;0.10782;45.328891754;37.265396118;38.900001526;0.554870546;10.30857;15.50000;2.1000;2;11.5
1752942908;0.10519;45.328910828;37.265388489;38.099998474;0.490015566;10.05714;9.00000;2.1000;2;11.5
1752942912;0.09927;45.328929901;37.265373230;37.000000000;0.505457222;9.49143;11.50000;2.1000;2;11.5
1752942916;0.09475;45.328956604;37.265357971;35.299999237;0.541487753;9.05929;9.50000;2.1000;2;11.5
1752942920;0.07854;45.328990936;37.265331268;32.700000763;0.683551133;7.50933;7.00000;2.2000;2;11.5
1752942922;0.06978;45.329013824;37.265312195;30.200000763;0.838482499;6.67200;5.50000;2.1000;2;11.5
1752942924;0.06530;45.329032898;37.265281677;28.200000763;1.009370327;6.24333;5.50000;2.1000;2;11.5
1752942926;0.06021;45.329036713;37.265232086;26.700000763;1.108711720;5.75667;6.00000;2.1000;2;11.5
1752942928;0.06407;45.329044342;37.265190125;24.600000381;1.172022462;6.12615;8.00000;2.1000;2;11.5
1752942930;0.06244;45.329059601;37.265151978;23.700000763;1.243568897;5.97000;8.50000;2.1000;2;11.5
1752942932;0.06129;45.329078674;37.265117645;22.500000000;1.256951690;5.86000;8.00000;2.1000;2;11.5
1752942934;0.06129;45.329090118;37.265075684;22.299999237;1.253348589;5.86000;8.00000;2.1000;2;11.5
1752942936;0.07024;45.329097748;37.265045166;21.799999237;1.277540565;6.71600;9.00000;2.1000;2;11.5
1752942938;0.07133;45.329109192;37.265018463;22.299999237;1.269304991;6.82000;5.50000;2.1000;2;11.5
1752942940;0.06924;45.329116821;37.264991760;21.899999619;1.290408611;6.62000;6.50000;2.1000;2;11.5
